Date,Forecast,Lower,Upper,Dia_horizonte,Ancho_IC,Ancho_IC_%
2023-10-19,941.3165174957329,789.2135079684384,1093.4195270230275,49,304.2060190545891,32.317080748130834
2023-10-20,941.3165174957329,787.7652723774733,1094.8677626139925,50,307.1024902365192,32.624785024864
2023-10-21,941.3165174957329,786.330568947242,1096.3024660442238,51,309.9718970969818,32.929614145264054
2023-10-22,941.3165174957329,784.9090252916089,1097.7240096998569,52,312.81498440824794,33.23164722961169
2023-10-23,941.3165174957329,783.5002857966751,1099.1327491947907,53,315.63246339811553,33.53095983461762
2023-10-24,941.3165174957329,782.1040105818654,1100.5290244096004,54,318.42501382773503,33.827624174158665
2023-10-25,941.3165174957329,780.7198745423202,1101.9131604491456,55,321.1932859068254,34.12170932273919
2023-10-26,941.3165174957329,779.3475664649458,1103.2854685265202,56,323.9379020615744,34.41328140330256
2023-10-27,941.3165174957329,777.9867882113153,1104.6462467801505,57,326.65945856883513,34.7024037608387
2023-10-28,941.3165174957329,776.637253961344,1105.9957810301219,58,329.3585270687779,34.98913712307942
2023-10-29,941.3165174957329,775.298689512301,1107.3343454791648,59,332.0356559668637,35.27353974943597
2023-10-30,941.3165174957329,773.9708316282928,1108.6622033631731,60,334.69137173488036,35.55566756921351
2023-10-31,941.3165174957329,772.65342743584,1109.979607555626,61,337.32618011978604,35.83557431003172
2023-11-01,941.3165174957329,771.3462338616248,1111.286801129841,62,339.9405672682162,36.11331161728576
2023-11-02,941.3165174957329,770.0490171088621,1112.5840178826038,63,342.5350007737417,36.38892916540099
2023-11-03,941.3165174957329,768.7615521691032,1113.8714828223626,64,345.1099306532594,36.662474761559025
2023-11-04,941.3165174957329,767.4836223665831,1115.1494126248829,65,347.6657902582998,36.9339944425097
2023-11-05,941.3165174957329,766.2150189325007,1116.4180160589651,66,350.2029971264644,37.2035325650229
2023-11-06,941.3165174957329,764.955540606861,1117.6774943846049,67,352.7219537777439,37.471131890484735
2023-11-07,941.3165174957329,763.7049932657302,1118.9280417257355,68,355.2230484600053,37.736833664093815
2023-11-08,941.3165174957329,762.4631895719493,1120.1698454195164,69,357.70665584756705,38.00067768907376
2023-11-09,941.3165174957329,761.2299486475257,1121.40308634394,70,360.1731376964143,38.26270239627947
2023-11-10,941.3165174957329,760.005095766081,1122.6279392253848,71,362.6228434593038,38.52294490954235
2023-11-11,941.3165174957329,758.7884620638753,1123.8445729275904,72,365.05611086371516,38.78144110706843
2023-11-12,941.3165174957329,757.5798842680532,1125.0531507234127,73,367.4732664553595,39.0382256791776
2023-11-13,941.3165174957329,756.379204440875,1126.2538305505907,74,369.8746261097157,39.293332182646246
2023-11-14,941.3165174957329,755.1862697387976,1127.4467652526682,75,372.26049551387064,39.54679309189517
2023-11-15,941.3165174957329,754.000932185365,1128.6321028061009,76,374.63117062073593,39.7986398472429
2023-11-16,941.3165174957329,752.8230484569534,1129.8099865345125,77,376.9869380775591,40.04890290042829
2023-11-17,941.3165174957329,751.6524796804924,1130.9805553109734,78,379.32807563048095,40.29761175758828
2023-11-18,941.3165174957329,750.4890912423546,1132.1439437491113,79,381.6548525067567,40.54479501986289
2023-11-19,941.3165174957329,749.332752607667,1133.3002823837987,80,383.96752977613176,40.79048042178569
2023-11-20,941.3165174957329,748.1833371493622,1134.4496978421037,81,386.2663606927415,41.0346948676052
2023-11-21,941.3165174957329,747.0407219863299,1135.592313005136,82,388.5515910188061,41.2774644656724
2023-11-22,941.3165174957329,745.9047878300883,1136.7282471613776,83,390.8234593312893,41.51881456101837
2023-11-23,941.3165174957329,744.7754188394299,1137.857616152036,84,393.082197312606,41.75876976623731
2023-11-24,941.3165174957329,743.6525024825439,1138.980532508922,85,395.328030026378,41.99735399078133
2023-11-25,941.3165174957329,742.5359294061465,1140.0971055853192,86,397.5611761791728,42.234590468765994
2023-11-26,941.3165174957329,741.4255933111931,1141.2074416802727,87,399.7818483690796,42.470501785377614
2023-11-27,941.3165174957329,740.3213908347686,1142.3116441566972,88,401.99025332192855,42.70510990196779
2023-11-28,941.3165174957329,739.2232214377868,1143.409813553679,89,404.18659211589215,42.93843617991377
2023-11-29,941.3165174957329,738.1309872981515,1144.5020476933144,90,406.3710603951629,43.17050140331836
2023-11-30,941.3165174957329,737.0445932090608,1145.588441782405,91,408.5438485733441,43.40132580061691
2023-12-01,941.3165174957329,735.9639464821528,1146.669088509313,92,410.70514202716026,43.630929065156025
2023-12-02,941.3165174957329,734.888956855214,1147.7440781362518,93,412.8551212810378,43.85933037480236
2023-12-03,941.3165174957329,733.8195364041934,1148.8134985872725,94,414.99396218307913,44.08654841063706
2023-12-04,941.3165174957329,732.7555994592744,1149.8774355321914,95,417.12183607291695,44.312601374787604
2023-12-05,941.3165174957329,731.6970625247834,1150.9359724666824,96,419.238909941899,44.53750700744497
2023-12-06,941.3165174957329,730.6438442027177,1151.9891907887481,97,421.3453465860305,44.76128260311128
2023-12-07,941.3165174957329,729.5958651196995,1153.0371698717663,98,423.4413047520668,44.9839450261199
2023-12-08,941.3165174957329,728.5530478571675,1154.0799871342983,99,425.52693927713085,45.20551072546752
2023-12-09,941.3165174957329,727.5153168846316,1155.1177181068342,100,427.6024012222026,45.42599574899534
2023-12-10,941.3165174957329,726.482598495832,1156.1504364956338,101,429.6678379998018,45.64541575695335
2023-12-11,941.3165174957329,725.4548207476447,1157.178214243821,102,431.7233934961763,45.86378603498088
2023-12-12,941.3165174957329,724.4319134015944,1158.2011215898715,103,433.76920818827705,46.081121506533364
2023-12-13,941.3165174957329,723.4138078678377,1159.2192271236281,104,435.8054192557904,46.29743674478398
2023-12-14,941.3165174957329,722.4004371514914,1160.2325978399745,105,437.8321606884831,46.512745984027404
2023-12-15,941.3165174957329,721.3917358011862,1161.2412991902797,106,439.84956338909353,46.72706313061031
2023-12-16,941.3165174957329,720.3876398597351,1162.2453951317307,107,441.85775527199553,46.9404017734129
2023-12-17,941.3165174957329,719.3880868168105,1163.2449481746553,108,443.85686135784476,47.15277519390356
2023-12-18,941.3165174957329,718.3930155635301,1164.2400194279357,109,445.8470038644057,47.364196375787785
2023-12-19,941.3165174957329,717.4023663488604,1165.2306686426055,110,447.8283022937451,47.57467801427113
2023-12-20,941.3165174957329,716.4160807377486,1166.2169542537172,111,449.80087351596853,47.784232524954874
2023-12-21,941.3165174957329,715.4341015708989,1167.1989334205668,112,451.764831849668,47.99287205238231
2023-12-22,941.3165174957329,714.4563729261164,1168.1766620653493,113,453.72028913923293,48.20060847825181
2023-12-23,941.3165174957329,713.4828400811441,1169.1501949103217,114,455.6673548291776,48.40745342931297
2023-12-24,941.3165174957329,712.513449477923,1170.1195855135427,115,457.60613603561967,48.613418284960034
2023-12-25,941.3165174957329,711.5481486882094,1171.0848863032563,116,459.53673761504695,48.81851418453731
2023-12-26,941.3165174957329,710.5868863804864,1172.0461486109793,117,461.459262230493,49.022752034369226
2023-12-27,941.3165174957329,709.6296122881115,1173.0034227033543,118,463.3738104152428,49.226142514528156
2023-12-28,941.3165174957329,708.6762771786438,1173.956757812822,119,465.28048063417816,49.42869608535126
2023-12-29,941.3165174957329,707.7268328242976,1174.9062021671682,120,467.1793693428706,49.630422993718305
2023-12-30,941.3165174957329,706.7812319734726,1175.8518030179932,121,469.07057104452065,49.83133327910046
2023-12-31,941.3165174957329,705.839428323313,1176.7936066681527,122,470.95417834483976,50.031436779390695
2024-01-01,941.3165174957329,704.901376493251,1177.7316584982148,123,472.8302820049638,50.23074313652498
2024-01-02,941.3165174957329,703.9670319994905,1178.6660029919753,124,474.6989709924849,50.4292618019036
2024-01-03,941.3165174957329,703.0363512303917,1179.596683761074,125,476.56033253068233,50.6270020416212
2024-01-04,941.3165174957329,702.1092914227185,1180.5237435687472,126,478.4144521460288,50.82397294151353
2024-01-05,941.3165174957329,701.1858106387092,1181.4472243527566,127,480.2614137140474,51.020183412029056
2024-01-06,941.3165174957329,700.2658677439401,1182.3671672475257,128,482.10129950358555,51.2156421929323
2024-01-07,941.3165174957329,699.3494223859452,1183.2836126055206,129,483.9341902195754,51.41035785784659
2024-01-08,941.3165174957329,698.4364349735617,1184.196600017904,130,485.76016504434233,51.604338818642304
2024-01-09,941.3165174957329,697.5268666569734,1185.1061683344924,131,487.57930167751897,51.79759332967715
2024-01-10,941.3165174957329,696.6206793084194,1186.0123556830463,132,489.39167637462685,51.990129491894876
2024-01-11,941.3165174957329,695.7178355035456,1186.91519948792,133,491.1973639843744,52.18195525678758
2024-01-12,941.3165174957329,694.8182985033695,1187.8147364880963,134,492.99643798472675,52.37307843022754
2024-01-13,941.3165174957329,693.9220322368357,1188.7110027546303,135,494.7889705177946,52.563506676173624
2024-01-14,941.3165174957329,693.029001283938,1189.6040337075278,136,496.57503242358985,52.753247520257275
2024-01-15,941.3165174957329,692.1391708593865,1190.4938641320794,137,498.3546932726929,52.94230835325292
2024-01-16,941.3165174957329,691.252506796797,1191.3805281946688,138,500.12802139787186,53.130696434437
2024-01-17,941.3165174957329,690.3689755333834,1192.2640594580823,139,501.89508392469895,53.31841889484045
2024-01-18,941.3165174957329,689.4885440951339,1193.144490896332,140,503.65594680119807,53.505482740398335
2024-01-19,941.3165174957329,688.6111800824516,1194.0218549090143,141,505.41067482656274,53.691894855000655
2024-01-20,941.3165174957329,687.7368516562417,1194.8961833352241,142,507.1593316789824,53.87766200344842
2024-01-21,941.3165174957329,686.865527524431,1195.7675074670349,143,508.90197994260393,54.062790834317944
2024-01-22,941.3165174957329,685.9971769288984,1196.6358580625674,144,510.638681133669,54.247287882737474
2024-01-23,941.3165174957329,685.1317696328073,1197.5012653586587,145,512.3694957258514,54.43115957307888
2024-01-24,941.3165174957329,684.2692759083188,1198.363759083147,146,514.0944831748282,54.61441222156803
2024-01-25,941.3165174957329,683.4096665246778,1199.223368466788,147,515.8137019421102,54.79705203881632
2024-01-26,941.3165174957329,682.5529127366525,1200.0801222548134,148,517.5272095181609,54.97908513227666
2024-01-27,941.3165174957329,681.6989862733187,1200.934048718147,149,519.2350624448284,55.16051750862665
2024-01-28,941.3165174957329,680.8478593271755,1201.7851756642904,150,520.9373163371149,55.341355076081136
2024-01-29,941.3165174957329,679.9995045435785,1202.6335304478873,151,522.6340259043088,55.52160364663716
2024-01-30,941.3165174957329,679.1538950104823,1203.4791399809835,152,524.3252449705012,55.7012689382536
2024-01-31,941.3165174957329,678.3110042484786,1204.3220307429872,153,526.0110264945085,55.880356576967536
2024-02-01,941.3165174957329,677.470806201122,1205.1622287903438,154,527.6914225892218,56.058872098949855
2024-02-02,941.3165174957329,676.6332752255303,1205.9997597659356,155,529.3664845404053,56.2368209525023
2024-02-03,941.3165174957329,675.798386083254,1206.8346489082119,156,531.0362628249579,56.41420849999748
2024-02-04,941.3165174957329,674.9661139314019,1207.666921060064,157,532.7008071286621,56.59104001976433
2024-02-05,941.3165174957329,674.1364343140151,1208.4966006774507,158,534.3601663634356,56.76732070792095
2024-02-06,941.3165174957329,673.3093231536832,1209.3237118377826,159,536.0143886840995,56.94305568015589
2024-02-07,941.3165174957329,672.4847567433901,1210.1482782480757,160,537.6635215046856,57.11824997346048
2024-02-08,941.3165174957329,671.6627117385873,1210.9703232528786,161,539.3076115142914,57.29290854781331
2024-02-09,941.3165174957329,670.8431651494805,1211.7898698419854,162,540.9467046925049,57.467036287818786
2024-02-10,941.3165174957329,670.026094333529,1212.6069406579368,163,542.5808463244077,57.64063800430096
2024-02-11,941.3165174957329,669.2114769881465,1213.4215580033192,164,544.2100810151727,57.813718435854355
2024-02-12,941.3165174957329,668.3992911435972,1214.2337438478685,165,545.8344527042713,57.98628225035323
2024-02-13,941.3165174957329,667.5895151560835,1215.0435198353823,166,547.4540046792988,58.158334046420315
2024-02-14,941.3165174957329,666.782127701015,1215.8509072904508,167,549.0687795894357,58.329878354856845
2024-02-15,941.3165174957329,665.9771077664577,1216.655927225008,168,550.6788194585504,58.500919640034546
2024-02-16,941.3165174957329,665.1744346467524,1217.4586003447134,169,552.284165697961,58.67146230125135
2024-02-17,941.3165174957329,664.3740879363011,1218.2589470551648,170,553.8848591188637,58.84151067405173
2024-02-18,941.3165174957329,663.576047523515,1219.0569874679509,171,555.4809399444359,59.011069031512456
2024-02-19,941.3165174957329,662.7802935849172,1219.8527414065486,172,557.0724478216314,59.18014158549562
2024-02-20,941.3165174957329,661.9868065793971,1220.6462284120687,173,558.6594218326716,59.34873248786947
2024-02-21,941.3165174957329,661.1955672426122,1221.4374677488536,174,560.2419005062413,59.51684583169773
2024-02-22,941.3165174957329,660.4065565815303,1222.2264784099357,175,561.8199218284054,59.6844856523993
2024-02-23,941.3165174957329,659.6197558691099,1223.013279122356,176,563.393523253246,59.851655928878344
2024-02-24,941.3165174957329,658.835146639115,1223.7978883523508,177,564.9627417132358,60.01836058462629
2024-02-25,941.3165174957329,658.0527106810575,1224.5803243104083,178,566.5276136293508,60.18460348879609
2024-02-26,941.3165174957329,657.2724300352661,1225.3606049561997,179,568.0881749209336,60.350388457250126
2024-02-27,941.3165174957329,656.4942869880758,1226.13874800339,180,569.6444610153142,60.51571925358215
